datetime,Date,Hour,Station,demand,temp,rhum,prcp,wspd,pres,cldc,coco,day_of_week,is_weekend,is_public_holiday,is_major_city_event,is_working_day_proxy,is_day_before_public_holiday,is_day_after_public_holiday,demand_lag_1h,demand_lag_2h,demand_lag_3h,demand_lag_24h,demand_lag_168h,target_next_hour,rolling_mean_3h,rolling_mean_6h,rolling_mean_24h,day_of_week_num,month_num,hour_sin,hour_cos
2025-09-12 11:00:00,2025-09-12,11,Rajarajeshwari Nagar,364,26.5,59,0.0,13.7,1007.2,8,3.0,Friday,0,0,0,1,0,0,549.0,1030.0,875.0,337.0,331.0,278.0,704.5,499.42857142857144,256.44,4,9,0.258819045102521,-0.9659258262890682
2025-09-12 12:00:00,2025-09-12,12,Rajarajeshwari Nagar,278,25.6,63,0.0,10.8,1007.8,8,3.0,Friday,0,0,0,1,0,0,364.0,549.0,1030.0,319.0,387.0,333.0,555.25,532.2857142857143,254.08,4,9,1.2246467991473532e-16,-1.0
2025-09-12 13:00:00,2025-09-12,13,Rajarajeshwari Nagar,333,24.2,71,0.0,7.6,1008.4,8,3.0,Friday,0,0,0,1,0,0,278.0,364.0,549.0,281.0,323.0,258.0,381.0,559.2857142857143,254.64,4,9,-0.2588190451025208,-0.9659258262890683
2025-09-12 14:00:00,2025-09-12,14,Rajarajeshwari Nagar,258,23.2,74,0.0,7.2,1009.9,8,3.0,Friday,0,0,0,1,0,0,333.0,278.0,364.0,210.0,220.0,257.0,308.25,526.7142857142857,253.72,4,9,-0.4999999999999997,-0.8660254037844388
2025-09-12 15:00:00,2025-09-12,15,Rajarajeshwari Nagar,257,22.6,78,0.0,6.8,1010.6,8,3.0,Friday,0,0,0,1,0,0,258.0,333.0,278.0,208.0,347.0,363.0,281.5,438.42857142857144,255.6,4,9,-0.7071067811865471,-0.7071067811865479
2025-09-12 16:00:00,2025-09-12,16,Rajarajeshwari Nagar,363,22.1,80,0.0,7.2,1011.4,8,3.0,Friday,0,0,0,1,0,0,257.0,258.0,333.0,241.0,270.0,409.0,302.75,343.14285714285717,261.8,4,9,-0.8660254037844385,-0.5000000000000004
2025-09-12 17:00:00,2025-09-12,17,Rajarajeshwari Nagar,409,21.6,82,0.0,9.4,1011.6,8,3.0,Friday,0,0,0,1,0,0,363.0,257.0,258.0,393.0,268.0,394.0,321.75,323.14285714285717,268.52,4,9,-0.9659258262890683,-0.25881904510252063
2025-09-12 18:00:00,2025-09-12,18,Rajarajeshwari Nagar,394,21.3,84,0.0,8.6,1011.5,8,3.0,Friday,0,0,0,1,0,0,409.0,363.0,257.0,310.0,374.0,338.0,355.75,327.42857142857144,268.56,4,9,-1.0,-1.8369701987210297e-16
2025-09-12 19:00:00,2025-09-12,19,Rajarajeshwari Nagar,338,20.8,81,0.0,10.1,1010.8,6,3.0,Friday,0,0,0,1,0,0,394.0,409.0,363.0,247.0,344.0,262.0,376.0,336.0,269.68,4,9,-0.9659258262890684,0.2588190451025203
2025-09-12 20:00:00,2025-09-12,20,Rajarajeshwari Nagar,262,20.3,85,0.0,8.6,1010.3,7,3.0,Friday,0,0,0,1,0,0,338.0,394.0,409.0,172.0,320.0,149.0,350.75,325.85714285714283,270.28,4,9,-0.8660254037844386,0.5000000000000001
2025-09-12 21:00:00,2025-09-12,21,Rajarajeshwari Nagar,149,20.0,88,0.0,8.3,1010.2,8,3.0,Friday,0,0,0,1,0,0,262.0,338.0,394.0,114.0,160.0,117.0,285.75,310.2857142857143,269.36,4,9,-0.7071067811865477,0.7071067811865474
2025-09-12 22:00:00,2025-09-12,22,Rajarajeshwari Nagar,117,19.6,91,0.0,8.6,1010.2,4,3.0,Friday,0,0,0,1,0,0,149.0,262.0,338.0,75.0,127.0,19.0,216.5,290.2857142857143,269.48,4,9,-0.5000000000000004,0.8660254037844384
2025-09-12 23:00:00,2025-09-12,23,Rajarajeshwari Nagar,19,19.2,93,0.0,7.9,1010.5,7,3.0,Friday,0,0,0,1,0,0,117.0,149.0,262.0,8.0,14.0,0.0,136.75,241.14285714285714,267.24,4,9,-0.25881904510252157,0.9659258262890681
2025-09-13 00:00:00,2025-09-13,0,Rajarajeshwari Nagar,0,18.9,96,0.0,9.0,1010.7,8,3.0,Saturday,1,0,0,0,0,0,19.0,117.0,149.0,0.0,0.0,0.0,71.25,182.71428571428572,266.92,5,9,0.0,1.0
2025-09-13 01:00:00,2025-09-13,1,Rajarajeshwari Nagar,0,18.9,98,0.0,9.4,1011.3,8,3.0,Saturday,1,0,0,0,0,0,0.0,19.0,117.0,0.0,0.0,0.0,34.0,126.42857142857143,266.92,5,9,0.25881904510252074,0.9659258262890683
2025-09-13 02:00:00,2025-09-13,2,Rajarajeshwari Nagar,0,20.0,95,0.0,13.7,1011.9,8,3.0,Saturday,1,0,0,0,0,0,0.0,0.0,19.0,0.0,0.0,0.0,4.75,78.14285714285714,266.92,5,9,0.49999999999999994,0.8660254037844387
2025-09-13 03:00:00,2025-09-13,3,Rajarajeshwari Nagar,0,21.6,85,0.0,14.0,1012.4,8,3.0,Saturday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.714285714285715,266.92,5,9,0.7071067811865476,0.7071067811865476
2025-09-13 04:00:00,2025-09-13,4,Rajarajeshwari Nagar,0,23.4,75,0.0,14.0,1012.2,8,3.0,Saturday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,19.428571428571427,266.92,5,9,0.8660254037844386,0.5000000000000001
2025-09-13 05:00:00,2025-09-13,5,Rajarajeshwari Nagar,36,24.8,69,0.0,13.3,1011.9,8,3.0,Saturday,1,0,0,0,0,0,0.0,0.0,0.0,48.0,23.0,81.0,9.0,7.857142857142857,268.36,5,9,0.9659258262890683,0.25881904510252074
2025-09-13 06:00:00,2025-09-13,6,Rajarajeshwari Nagar,81,25.6,65,0.0,13.0,1011.3,8,3.0,Saturday,1,0,0,0,0,0,36.0,0.0,0.0,144.0,86.0,180.0,29.25,16.714285714285715,269.68,5,9,1.0,6.123233995736766e-17
2025-09-13 07:00:00,2025-09-13,7,Rajarajeshwari Nagar,180,26.2,62,0.0,11.9,1010.4,8,3.0,Saturday,1,0,0,0,0,0,81.0,36.0,0.0,486.0,205.0,313.0,74.25,42.42857142857143,271.12,5,9,0.9659258262890683,-0.25881904510252063
2025-09-13 08:00:00,2025-09-13,8,Rajarajeshwari Nagar,313,26.4,60,0.0,11.9,1009.1,8,3.0,Saturday,1,0,0,0,0,0,180.0,81.0,36.0,875.0,348.0,342.0,152.5,87.14285714285714,264.2,5,9,0.8660254037844387,-0.4999999999999998
2025-09-13 09:00:00,2025-09-13,9,Rajarajeshwari Nagar,342,26.5,59,0.0,13.0,1007.9,8,3.0,Saturday,1,0,0,0,0,0,313.0,180.0,81.0,1030.0,438.0,276.0,229.0,136.0,242.88,5,9,0.7071067811865476,-0.7071067811865475
2025-09-13 10:00:00,2025-09-13,10,Rajarajeshwari Nagar,276,27.2,56,0.0,13.7,1006.9,8,3.0,Saturday,1,0,0,0,0,0,342.0,313.0,180.0,549.0,348.0,278.0,277.75,175.42857142857142,212.72,5,9,0.49999999999999994,-0.8660254037844387
2025-09-13 11:00:00,2025-09-13,11,Rajarajeshwari Nagar,278,27.0,55,0.0,14.4,1007.0,7,3.0,Saturday,1,0,0,0,0,0,276.0,342.0,313.0,364.0,339.0,351.0,302.25,215.14285714285714,201.88,5,9,0.258819045102521,-0.9659258262890682
2025-09-13 12:00:00,2025-09-13,12,Rajarajeshwari Nagar,351,26.1,59,0.0,11.9,1007.5,7,3.0,Saturday,1,0,0,0,0,0,278.0,276.0,342.0,278.0,294.0,367.0,311.75,260.14285714285717,201.36,5,9,1.2246467991473532e-16,-1.0
2025-09-13 13:00:00,2025-09-13,13,Rajarajeshwari Nagar,367,24.7,68,0.0,9.0,1008.3,8,3.0,Saturday,1,0,0,0,0,0,351.0,278.0,276.0,333.0,307.0,409.0,318.0,301.0,204.92,5,9,-0.2588190451025208,-0.9659258262890683
2025-09-13 14:00:00,2025-09-13,14,Rajarajeshwari Nagar,409,23.8,72,0.0,9.7,1009.0,8,3.0,Saturday,1,0,0,0,0,0,367.0,351.0,278.0,258.0,281.0,398.0,351.25,333.7142857142857,207.96,5,9,-0.4999999999999997,-0.8660254037844388
2025-09-13 15:00:00,2025-09-13,15,Rajarajeshwari Nagar,398,23.4,73,0.0,6.8,1010.1,8,3.0,Saturday,1,0,0,0,0,0,409.0,367.0,351.0,257.0,272.0,357.0,381.25,345.85714285714283,213.56,5,9,-0.7071067811865471,-0.7071067811865479
2025-09-13 16:00:00,2025-09-13,16,Rajarajeshwari Nagar,357,22.7,75,0.0,12.6,1011.4,8,3.0,Saturday,1,0,0,0,0,0,398.0,409.0,367.0,363.0,249.0,430.0,382.75,348.0,217.56,5,9,-0.8660254037844385,-0.5000000000000004
2025-09-13 17:00:00,2025-09-13,17,Rajarajeshwari Nagar,430,21.8,81,0.0,11.9,1012.2,8,3.0,Saturday,1,0,0,0,0,0,357.0,398.0,409.0,409.0,314.0,391.0,398.5,370.0,220.24,5,9,-0.9659258262890683,-0.25881904510252063
2025-09-13 18:00:00,2025-09-13,18,Rajarajeshwari Nagar,391,21.1,86,0.0,10.8,1012.4,8,3.0,Saturday,1,0,0,0,0,0,430.0,357.0,398.0,394.0,311.0,439.0,394.0,386.14285714285717,219.52,5,9,-1.0,-1.8369701987210297e-16
2025-09-13 19:00:00,2025-09-13,19,Rajarajeshwari Nagar,439,20.5,89,0.0,10.1,1012.2,8,3.0,Saturday,1,0,0,0,0,0,391.0,430.0,357.0,338.0,346.0,277.0,404.25,398.7142857142857,221.32,5,9,-0.9659258262890684,0.2588190451025203
2025-09-13 20:00:00,2025-09-13,20,Rajarajeshwari Nagar,277,20.3,92,0.0,10.4,1011.6,8,3.0,Saturday,1,0,0,0,0,0,439.0,391.0,430.0,262.0,305.0,178.0,384.25,385.85714285714283,218.88,5,9,-0.8660254037844386,0.5000000000000001
2025-09-13 21:00:00,2025-09-13,21,Rajarajeshwari Nagar,178,19.8,94,0.0,10.1,1011.2,8,3.0,Saturday,1,0,0,0,0,0,277.0,439.0,391.0,149.0,166.0,147.0,321.25,352.85714285714283,215.52,5,9,-0.7071067811865477,0.7071067811865474
2025-09-13 22:00:00,2025-09-13,22,Rajarajeshwari Nagar,147,19.4,95,0.0,9.4,1011.2,7,3.0,Saturday,1,0,0,0,0,0,178.0,277.0,439.0,117.0,123.0,10.0,260.25,317.0,215.44,5,9,-0.5000000000000004,0.8660254037844384
2025-09-13 23:00:00,2025-09-13,23,Rajarajeshwari Nagar,10,19.0,96,0.0,9.4,1011.2,8,3.0,Saturday,1,0,0,0,0,0,147.0,178.0,277.0,19.0,11.0,0.0,153.0,267.42857142857144,211.16,5,9,-0.25881904510252157,0.9659258262890681
2025-09-14 00:00:00,2025-09-14,0,Rajarajeshwari Nagar,0,18.8,97,0.0,10.1,1011.4,8,3.0,Sunday,1,0,0,0,0,0,10.0,147.0,178.0,0.0,0.0,0.0,83.75,206.0,210.4,6,9,0.0,1.0
2025-09-14 01:00:00,2025-09-14,1,Rajarajeshwari Nagar,0,19.1,94,0.0,10.4,1011.8,8,3.0,Sunday,1,0,0,0,0,0,0.0,10.0,147.0,0.0,0.0,0.0,39.25,150.14285714285714,210.4,6,9,0.25881904510252074,0.9659258262890683
2025-09-14 02:00:00,2025-09-14,2,Rajarajeshwari Nagar,0,19.7,90,0.0,10.4,1012.4,8,3.0,Sunday,1,0,0,0,0,0,0.0,0.0,10.0,0.0,0.0,0.0,2.5,87.42857142857143,210.4,6,9,0.49999999999999994,0.8660254037844387
2025-09-14 03:00:00,2025-09-14,3,Rajarajeshwari Nagar,0,21.3,82,0.0,12.6,1013.1,8,3.0,Sunday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.857142857142854,210.4,6,9,0.7071067811865476,0.7071067811865476
2025-09-14 04:00:00,2025-09-14,4,Rajarajeshwari Nagar,0,23.3,73,0.0,14.0,1012.9,7,3.0,Sunday,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.428571428571427,210.4,6,9,0.8660254037844386,0.5000000000000001
2025-09-14 05:00:00,2025-09-14,5,Rajarajeshwari Nagar,0,25.3,62,0.0,14.8,1012.1,6,3.0,Sunday,1,0,0,0,0,0,0.0,0.0,0.0,36.0,0.0,10.0,0.0,1.4285714285714286,210.4,6,9,0.9659258262890683,0.25881904510252074
2025-09-14 06:00:00,2025-09-14,6,Rajarajeshwari Nagar,10,26.6,55,0.0,15.1,1011.5,5,3.0,Sunday,1,0,0,0,0,0,0.0,0.0,0.0,81.0,1.0,127.0,2.5,1.4285714285714286,209.36,6,9,1.0,6.123233995736766e-17
2025-09-14 07:00:00,2025-09-14,7,Rajarajeshwari Nagar,127,27.3,52,0.0,14.4,1010.5,5,3.0,Sunday,1,0,0,0,0,0,10.0,0.0,0.0,180.0,60.0,120.0,34.25,19.571428571428573,211.2,6,9,0.9659258262890683,-0.25881904510252063
2025-09-14 08:00:00,2025-09-14,8,Rajarajeshwari Nagar,120,27.5,52,0.0,14.0,1009.4,8,3.0,Sunday,1,0,0,0,0,0,127.0,10.0,0.0,313.0,91.0,184.0,64.25,36.714285714285715,208.8,6,9,0.8660254037844387,-0.4999999999999998
2025-09-14 09:00:00,2025-09-14,9,Rajarajeshwari Nagar,184,28.1,50,0.0,12.2,1008.2,3,3.0,Sunday,1,0,0,0,0,0,120.0,127.0,10.0,342.0,191.0,293.0,110.25,63.0,203.64,6,9,0.7071067811865476,-0.7071067811865475
2025-09-14 10:00:00,2025-09-14,10,Rajarajeshwari Nagar,293,28.8,46,0.0,9.4,1007.2,4,2.0,Sunday,1,0,0,0,0,0,184.0,120.0,127.0,276.0,268.0,324.0,181.0,104.85714285714286,201.68,6,9,0.49999999999999994,-0.8660254037844387
2025-09-14 11:00:00,2025-09-14,11,Rajarajeshwari Nagar,324,26.6,55,0.0,8.6,1007.7,8,3.0,Sunday,1,0,0,0,0,0,293.0,184.0,120.0,278.0,320.0,279.0,230.25,151.14285714285714,203.6,6,9,0.258819045102521,-0.9659258262890682
2025-09-14 12:00:00,2025-09-14,12,Rajarajeshwari Nagar,279,26.4,60,0.0,7.6,1008.1,6,3.0,Sunday,1,0,0,0,0,0,324.0,293.0,184.0,351.0,388.0,304.0,270.0,191.0,203.64,6,9,1.2246467991473532e-16,-1.0
2025-09-14 13:00:00,2025-09-14,13,Rajarajeshwari Nagar,304,24.9,69,0.0,5.4,1008.8,4,3.0,Sunday,1,0,0,0,0,0,279.0,324.0,293.0,367.0,282.0,338.0,300.0,233.0,201.76,6,9,-0.2588190451025208,-0.9659258262890683
2025-09-14 14:00:00,2025-09-14,14,Rajarajeshwari Nagar,338,24.2,70,0.0,6.8,1009.8,1,3.0,Sunday,1,0,0,0,0,0,304.0,279.0,324.0,409.0,308.0,282.0,311.25,263.14285714285717,200.6,6,9,-0.4999999999999997,-0.8660254037844388
2025-09-14 15:00:00,2025-09-14,15,Rajarajeshwari Nagar,282,23.5,71,0.0,14.4,1011.2,3,2.0,Sunday,1,0,0,0,0,0,338.0,304.0,279.0,398.0,274.0,344.0,300.75,286.2857142857143,195.52,6,9,-0.7071067811865471,-0.7071067811865479
2025-09-14 16:00:00,2025-09-14,16,Rajarajeshwari Nagar,344,22.6,77,0.0,13.3,1012.7,1,2.0,Sunday,1,0,0,0,0,0,282.0,338.0,304.0,357.0,300.0,395.0,317.0,309.14285714285717,193.36,6,9,-0.8660254037844385,-0.5000000000000004
2025-09-14 17:00:00,2025-09-14,17,Rajarajeshwari Nagar,395,21.9,82,0.0,12.6,1013.4,2,1.0,Sunday,1,0,0,0,0,0,344.0,282.0,338.0,430.0,316.0,344.0,339.75,323.7142857142857,194.88,6,9,-0.9659258262890683,-0.25881904510252063
2025-09-14 18:00:00,2025-09-14,18,Rajarajeshwari Nagar,344,21.4,86,0.0,14.8,1013.3,4,2.0,Sunday,1,0,0,0,0,0,395.0,344.0,282.0,391.0,268.0,369.0,341.25,326.57142857142856,191.44,6,9,-1.0,-1.8369701987210297e-16
2025-09-14 19:00:00,2025-09-14,19,Rajarajeshwari Nagar,369,20.7,89,0.0,14.0,1012.8,5,3.0,Sunday,1,0,0,0,0,0,344.0,395.0,344.0,439.0,293.0,242.0,363.0,339.42857142857144,190.56,6,9,-0.9659258262890684,0.2588190451025203
2025-09-14 20:00:00,2025-09-14,20,Rajarajeshwari Nagar,242,20.1,92,0.0,13.0,1012.1,7,3.0,Sunday,1,0,0,0,0,0,369.0,344.0,395.0,277.0,218.0,182.0,337.5,330.57142857142856,182.68,6,9,-0.8660254037844386,0.5000000000000001
2025-09-14 21:00:00,2025-09-14,21,Rajarajeshwari Nagar,182,19.9,94,0.0,13.0,1011.4,8,3.0,Sunday,1,0,0,0,0,0,242.0,369.0,344.0,178.0,138.0,107.0,284.25,308.2857142857143,178.88,6,9,-0.7071067811865477,0.7071067811865474
2025-09-14 22:00:00,2025-09-14,22,Rajarajeshwari Nagar,107,19.5,95,0.0,12.6,1011.3,8,3.0,Sunday,1,0,0,0,0,0,182.0,242.0,369.0,147.0,74.0,21.0,225.0,283.2857142857143,176.04,6,9,-0.5000000000000004,0.8660254037844384
2025-09-14 23:00:00,2025-09-14,23,Rajarajeshwari Nagar,21,19.3,95,0.0,12.6,1011.0,8,3.0,Sunday,1,0,0,0,0,0,107.0,182.0,242.0,10.0,14.0,0.0,138.0,237.14285714285714,171.0,6,9,-0.25881904510252157,0.9659258262890681
2025-09-15 00:00:00,2025-09-15,0,Rajarajeshwari Nagar,0,19.1,96,0.0,11.2,1011.4,8,3.0,Monday,0,0,0,1,0,0,21.0,107.0,182.0,0.0,0.0,0.0,77.5,180.71428571428572,170.6,0,9,0.0,1.0
2025-09-15 01:00:00,2025-09-15,1,Rajarajeshwari Nagar,0,19.1,96,0.0,11.2,1011.6,8,3.0,Monday,0,0,0,1,0,0,0.0,21.0,107.0,0.0,0.0,0.0,32.0,131.57142857142858,170.6,0,9,0.25881904510252074,0.9659258262890683
2025-09-15 02:00:00,2025-09-15,2,Rajarajeshwari Nagar,0,20.2,89,0.0,11.5,1012.8,8,3.0,Monday,0,0,0,1,0,0,0.0,0.0,21.0,0.0,0.0,0.0,5.25,78.85714285714286,170.6,0,9,0.49999999999999994,0.8660254037844387
2025-09-15 03:00:00,2025-09-15,3,Rajarajeshwari Nagar,0,22.1,78,0.0,15.5,1013.1,8,3.0,Monday,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,44.285714285714285,170.6,0,9,0.7071067811865476,0.7071067811865476
2025-09-15 04:00:00,2025-09-15,4,Rajarajeshwari Nagar,4,24.0,69,0.0,16.2,1012.9,8,3.0,Monday,0,0,0,1,0,0,0.0,0.0,0.0,0.0,3.0,51.0,1.0,18.857142857142858,170.76,0,9,0.8660254037844386,0.5000000000000001
2025-09-15 05:00:00,2025-09-15,5,Rajarajeshwari Nagar,51,25.1,65,0.0,16.2,1012.2,8,3.0,Monday,0,0,0,1,0,0,4.0,0.0,0.0,0.0,40.0,189.0,13.75,10.857142857142858,172.8,0,9,0.9659258262890683,0.25881904510252074
2025-09-15 06:00:00,2025-09-15,6,Rajarajeshwari Nagar,189,25.8,62,0.0,15.8,1011.5,8,3.0,Monday,0,0,0,1,0,0,51.0,4.0,0.0,10.0,142.0,560.0,61.0,34.857142857142854,180.36,0,9,1.0,6.123233995736766e-17
2025-09-15 07:00:00,2025-09-15,7,Rajarajeshwari Nagar,560,27.5,55,0.0,14.8,1009.8,8,3.0,Monday,0,0,0,1,0,0,189.0,51.0,4.0,127.0,477.0,982.0,201.0,114.85714285714286,202.36,0,9,0.9659258262890683,-0.25881904510252063
2025-09-15 08:00:00,2025-09-15,8,Rajarajeshwari Nagar,982,28.1,54,0.4,14.8,1008.0,8,8.0,Monday,0,0,0,1,0,0,560.0,189.0,51.0,120.0,1003.0,1089.0,445.5,255.14285714285714,236.56,0,9,0.8660254037844387,-0.4999999999999998
2025-09-15 09:00:00,2025-09-15,9,Rajarajeshwari Nagar,1089,28.2,54,0.6,14.4,1007.1,8,8.0,Monday,0,0,0,1,0,0,982.0,560.0,189.0,184.0,1103.0,577.0,705.0,410.7142857142857,275.32,0,9,0.7071067811865476,-0.7071067811865475
2025-09-15 10:00:00,2025-09-15,10,Rajarajeshwari Nagar,577,27.8,55,0.2,15.5,1006.5,4,7.0,Monday,0,0,0,1,0,0,1089.0,982.0,560.0,293.0,610.0,386.0,802.0,493.14285714285717,291.04,0,9,0.49999999999999994,-0.8660254037844387
2025-09-15 11:00:00,2025-09-15,11,Rajarajeshwari Nagar,386,27.2,57,0.0,18.0,1006.5,4,3.0,Monday,0,0,0,1,0,0,577.0,1089.0,982.0,324.0,292.0,253.0,758.5,547.7142857142857,294.76,0,9,0.258819045102521,-0.9659258262890682
2025-09-15 12:00:00,2025-09-15,12,Rajarajeshwari Nagar,253,25.4,68,0.0,15.8,1006.9,2,3.0,Monday,0,0,0,1,0,0,386.0,577.0,1089.0,279.0,277.0,330.0,576.25,576.5714285714286,291.92,0,9,1.2246467991473532e-16,-1.0
2025-09-15 13:00:00,2025-09-15,13,Rajarajeshwari Nagar,330,24.0,76,0.0,14.0,1008.4,3,2.0,Monday,0,0,0,1,0,0,253.0,386.0,577.0,304.0,259.0,248.0,386.5,596.7142857142857,293.96,0,9,-0.2588190451025208,-0.9659258262890683
2025-09-15 14:00:00,2025-09-15,14,Rajarajeshwari Nagar,248,23.2,80,0.0,12.6,1010.1,4,2.0,Monday,0,0,0,1,0,0,330.0,253.0,386.0,338.0,211.0,216.0,304.25,552.1428571428571,291.72,0,9,-0.4999999999999997,-0.8660254037844388
2025-09-15 15:00:00,2025-09-15,15,Rajarajeshwari Nagar,216,22.5,83,0.0,11.9,1010.9,8,3.0,Monday,0,0,0,1,0,0,248.0,330.0,253.0,282.0,209.0,306.0,261.75,442.7142857142857,286.84,0,9,-0.7071067811865471,-0.7071067811865479
2025-09-15 16:00:00,2025-09-15,16,Rajarajeshwari Nagar,306,21.9,85,0.2,11.5,1012.1,8,7.0,Monday,0,0,0,1,0,0,216.0,248.0,330.0,344.0,264.0,338.0,275.0,330.85714285714283,287.8,0,9,-0.8660254037844385,-0.5000000000000004
2025-09-15 17:00:00,2025-09-15,17,Rajarajeshwari Nagar,338,21.0,90,2.7,7.9,1012.8,7,9.0,Monday,0,0,0,1,0,0,306.0,216.0,248.0,395.0,379.0,330.0,277.0,296.7142857142857,287.56,0,9,-0.9659258262890683,-0.25881904510252063
2025-09-15 18:00:00,2025-09-15,18,Rajarajeshwari Nagar,330,20.9,90,0.0,10.1,1012.5,7,3.0,Monday,0,0,0,1,0,0,338.0,306.0,216.0,344.0,332.0,256.0,297.5,288.7142857142857,284.96,0,9,-1.0,-1.8369701987210297e-16
2025-09-15 19:00:00,2025-09-15,19,Rajarajeshwari Nagar,256,20.7,92,0.0,10.4,1011.9,8,3.0,Monday,0,0,0,1,0,0,330.0,338.0,306.0,369.0,250.0,185.0,307.5,289.14285714285717,281.44,0,9,-0.9659258262890684,0.2588190451025203
2025-09-15 20:00:00,2025-09-15,20,Rajarajeshwari Nagar,185,20.2,95,0.0,7.9,1011.2,8,3.0,Monday,0,0,0,1,0,0,256.0,330.0,338.0,242.0,220.0,145.0,277.25,268.42857142857144,274.08,0,9,-0.8660254037844386,0.5000000000000001
2025-09-15 21:00:00,2025-09-15,21,Rajarajeshwari Nagar,145,20.0,97,0.0,10.4,1010.7,8,3.0,Monday,0,0,0,1,0,0,185.0,256.0,330.0,182.0,127.0,84.0,229.0,253.71428571428572,270.2,0,9,-0.7071067811865477,0.7071067811865474
2025-09-15 22:00:00,2025-09-15,22,Rajarajeshwari Nagar,84,19.9,98,0.0,13.3,1010.8,8,3.0,Monday,0,0,0,1,0,0,145.0,185.0,256.0,107.0,71.0,10.0,167.5,234.85714285714286,266.28,0,9,-0.5000000000000004,0.8660254037844384
2025-09-15 23:00:00,2025-09-15,23,Rajarajeshwari Nagar,10,20.0,97,0.1,10.4,1010.4,8,7.0,Monday,0,0,0,1,0,0,84.0,145.0,185.0,21.0,5.0,0.0,106.0,192.57142857142858,262.4,0,9,-0.25881904510252157,0.9659258262890681
2025-09-16 00:00:00,2025-09-16,0,Rajarajeshwari Nagar,0,19.7,97,0.0,11.9,1010.7,8,3.0,Tuesday,0,0,0,1,0,0,10.0,84.0,145.0,0.0,0.0,0.0,59.75,144.28571428571428,261.56,1,9,0.0,1.0
2025-09-16 01:00:00,2025-09-16,1,Rajarajeshwari Nagar,0,19.6,97,0.0,11.5,1011.1,8,3.0,Tuesday,0,0,0,1,0,0,0.0,10.0,84.0,0.0,0.0,0.0,23.5,97.14285714285714,261.56,1,9,0.25881904510252074,0.9659258262890683
2025-09-16 02:00:00,2025-09-16,2,Rajarajeshwari Nagar,0,20.2,93,0.0,14.4,1011.7,8,3.0,Tuesday,0,0,0,1,0,0,0.0,0.0,10.0,0.0,0.0,0.0,2.5,60.57142857142857,261.56,1,9,0.49999999999999994,0.8660254037844387
2025-09-16 03:00:00,2025-09-16,3,Rajarajeshwari Nagar,0,21.0,90,0.0,17.6,1013.1,8,3.0,Tuesday,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.142857142857146,261.56,1,9,0.7071067811865476,0.7071067811865476
2025-09-16 04:00:00,2025-09-16,4,Rajarajeshwari Nagar,0,23.3,77,0.1,16.9,1012.8,8,7.0,Tuesday,0,0,0,1,0,0,0.0,0.0,0.0,4.0,0.0,39.0,0.0,13.428571428571429,261.56,1,9,0.8660254037844386,0.5000000000000001
2025-09-16 05:00:00,2025-09-16,5,Rajarajeshwari Nagar,39,24.2,73,0.0,14.0,1012.3,8,3.0,Tuesday,0,0,0,1,0,0,0.0,0.0,0.0,51.0,44.0,158.0,9.75,7.0,262.96,1,9,0.9659258262890683,0.25881904510252074
2025-09-16 06:00:00,2025-09-16,6,Rajarajeshwari Nagar,158,25.3,69,0.0,14.0,1011.3,8,3.0,Tuesday,0,0,0,1,0,0,39.0,0.0,0.0,189.0,166.0,547.0,49.25,28.142857142857142,267.24,1,9,1.0,6.123233995736766e-17
2025-09-16 07:00:00,2025-09-16,7,Rajarajeshwari Nagar,547,26.2,65,0.2,13.0,1010.0,8,7.0,Tuesday,0,0,0,1,0,0,158.0,39.0,0.0,560.0,561.0,1094.0,186.0,106.28571428571429,281.56,1,9,0.9659258262890683,-0.25881904510252063
2025-09-16 08:00:00,2025-09-16,8,Rajarajeshwari Nagar,1094,26.9,63,0.5,12.6,1008.1,8,8.0,Tuesday,0,0,0,1,0,0,547.0,158.0,39.0,982.0,1056.0,1143.0,459.5,262.57142857142856,302.92,1,9,0.8660254037844387,-0.4999999999999998
2025-09-16 09:00:00,2025-09-16,9,Rajarajeshwari Nagar,1143,27.4,61,0.0,13.7,1006.7,8,3.0,Tuesday,0,0,0,1,0,0,1094.0,547.0,158.0,1089.0,1207.0,658.0,735.5,425.85714285714283,309.36,1,9,0.7071067811865476,-0.7071067811865475
2025-09-16 10:00:00,2025-09-16,10,Rajarajeshwari Nagar,658,26.6,63,0.2,12.2,1006.4,7,7.0,Tuesday,0,0,0,1,0,0,1143.0,1094.0,547.0,577.0,631.0,342.0,860.5,519.8571428571429,292.12,1,9,0.49999999999999994,-0.8660254037844387
2025-09-16 11:00:00,2025-09-16,11,Rajarajeshwari Nagar,342,23.5,76,1.5,17.3,1007.5,8,18.0,Tuesday,0,0,0,1,0,0,658.0,1143.0,1094.0,386.0,347.0,276.0,809.25,568.7142857142857,282.72,1,9,0.258819045102521,-0.9659258262890682
